,Season,TeamName,SOS
2609,2008,Arizona,10.22
2610,2008,Drake,4.15
2611,2008,Davidson,1.66
2612,2008,USC,8.59
2613,2008,Ohio State,7.97
2614,2008,Mississippi St,5.74
2615,2008,Purdue,5.9
2616,2008,Butler,2.64
2617,2008,Syracuse,7.96
2618,2008,New Mexico,1.72
2619,2008,Arkansas,6.73
2620,2008,Miami FL,7.13
2621,2008,Florida,4.98
2622,2008,Mississippi,5.88
2623,2008,Virginia Tech,6.54
2624,2008,Oklahoma,7.85
2625,2008,BYU,1.33
2626,2008,Missouri,6.87
2627,2008,Oregon,7.65
2628,2008,Baylor,5.75
2629,2008,Saint Mary's CA,0.36
2630,2008,Nebraska,6.34
2631,2008,Villanova,7.69
2632,2008,Illinois,8.46
2633,2008,Vanderbilt,5.54
2634,2008,Georgia Tech,9.57
2635,2008,Florida St,7.31
2636,2008,Arizona St,6.28
2637,2008,Minnesota,6.5
2638,2008,UNLV,4.02
2639,2008,Maryland,7.28
2640,2008,St Joseph's  PA,3.98
2641,2008,Massachusetts,3.77
2642,2008,Oklahoma St,7.67
2643,2008,California,8.45
2644,2008,WKU,0.24
2645,2008,Wake Forest,8.83
2646,2008,Kentucky,7.09
2647,2008,Washington,8
2648,2008,Duquesne,1.85
2649,2008,S Illinois,5.88
2650,2008,Illinois St,3.44
2651,2008,Rhode Island,2.29
2652,2008,Houston,-0.16
2653,2008,Providence,7.86
2654,2008,Alabama-Birmingham,2.09
2655,2008,Temple,4.57
2656,2008,Alabama,5.7
2657,2008,Creighton,4.45
2658,2008,Dayton,4.06
2659,2008,South Alabama,-1.21
2660,2008,Virginia,5.63
2661,2008,Kent,0.41
2662,2008,Texas Tech,7.62
2663,2008,Utah,3.89
2664,2008,South Carolina,6.11
2665,2008,Tulsa,2.97
2666,2008,Georgia,7.03
2667,2008,VA Commonwealth,-2.06
2668,2008,Charlotte,4.34
2669,2008,Boston College,7.75
2670,2008,Akron,0.33
2671,2008,Bradley,4.25
2672,2008,George Mason,-0.75
2673,2008,Miami OH,3.82
2674,2008,Oral Roberts,-0.26
2675,2008,Missouri St,3.43
2676,2008,CS Fullerton,-3.06
2677,2008,UCF,3.16
2678,2008,New Mexico St,-1.31
2679,2008,NC State,9.06
2680,2008,San Diego St,2.15
2681,2008,South Florida,6.57
2682,2008,IUPUI,-2.41
2683,2008,LSU,5.66
2684,2008,Cincinnati,8.51
2685,2008,Seton Hall,5.47
2686,2008,UTEP,1.54
2687,2008,Penn St,6.12
2688,2008,DePaul,8.73
2689,2008,Northern Iowa,3.61
2690,2008,Siena,-1.62
2691,2008,Colorado,6.76
2692,2008,Iowa St,7.97
2693,2008,Ohio,1.3
2694,2008,Nevada,-0.11
2695,2008,Southern Miss,1.81
2696,2008,Winthrop,-1.45
2697,2008,San Diego,1.45
2698,2008,Cleveland St,1.69
2699,2008,W Michigan,-0.51
2700,2008,Michigan,7.99
2701,2008,IL Chicago,0.64
2702,2008,St John's,7.3
2703,2008,Iowa,5.23
2704,2008,Old Dominion,0.28
2705,2008,Wright St,0.48
2706,2008,Valparaiso,1.29
2707,2008,Auburn,4.7
2708,2008,Marshall,2.17
2709,2008,UNC Greensboro ,-1.41
2710,2008,Rider,-3.72
2711,2008,Portland St,-3.01
2712,2008,Utah St,-2.58
2713,2008,Boise St,-2.07
2714,2008,North Texas,-2.72
2715,2008,Indiana St,4.11
2716,2008,SF Austin,-6.17
2717,2008,CS Northridge,-2.81
2718,2008,UC Santa Barbara,-3.16
2719,2008,Wichita St,2.85
2720,2008,Cornell,-4.74
2721,2008,Air Force,0.19
2722,2008,Tulane,2.15
2723,2008,St Louis,3.05
2724,2008,Richmond,2.55
2725,2008,Pacific,-4.22
2726,2008,UMBC,-4.53
2727,2008,WI Green Bay,1.53
2728,2008,Ga Southern,-2.17
2729,2008,Robert Morris,-6.57
2730,2008,Belmont,-3.44
2731,2008,Fordham,4.32
2732,2008,Niagara,-3.61
2733,2008,Oakland,-0.81
2734,2008,La Salle,2.08
2735,2008,Sam Houston St,-5.25
2736,2008,Brown,-4.65
2737,2008,Marist,-1.83
2738,2008,Appalachian St,-2.77
2739,2008,Northern Arizona,-3.81
2740,2008,Santa Clara,-0.98
2741,2008,TCU,-0.37
2742,2008,WI Milwaukee,2.19
2743,2008,UC Irvine,-2.41
2744,2008,Chattanooga,-1.12
2745,2008,Northwestern,6.15
2746,2008,Northeastern,-1.1
2747,2008,Rutgers,7.07
2748,2008,G Washington,3.15
2749,2008,American Univ,-4
2750,2008,UNC Wilmington,-2.42
2751,2008,Austin Peay,-5.24
2752,2008,Col Charleston ,-2.31
2753,2008,Lamar,-4.1
2754,2008,UNC Asheville,-4.41
2755,2008,Holy Cross,-3.6
2756,2008,MTSU,-0.23
2757,2008,Loyola MD,-3.2
2758,2008,UT Arlington,-4.62
2759,2008,Fresno St,-0.91
2760,2008,New Orleans,-3.56
2761,2008,E Michigan,-1.82
2762,2008,C Michigan,0.19
2763,2008,Ark Little Rock,-4.26
2764,2008,Mt St Mary's,-5.12
2765,2008,Louisiana,-2.1
2766,2008,Buffalo,0.61
2767,2008,Weber St,-3.5
2768,2008,Wyoming,1.86
2769,2008,Gardner Webb,-3.66
2770,2008,Albany NY,-5.92
2771,2008,William & Mary,-1.38
2772,2008,Loyola-Chicago,0.55
2773,2008,Vermont,-5.77
2774,2008,Montana,-4
2775,2008,ETSU,-1.89
2776,2008,Morgan St,-8.6
2777,2008,East Carolina,2.84
2778,2008,Murray St,-6.97
2779,2008,Lafayette,-4.68
2780,2008,Evansville,2.07
2781,2008,Elon,-1.91
2782,2008,Lipscomb,-4.88
2783,2008,Bowling Green,-0.63
2784,2008,High Point,-6.41
2785,2008,James Madison,-4.09
2786,2008,IPFW,0.96
2787,2008,Central Conn,-6.68
2788,2008,Hawaii,-2.42
2789,2008,St Bonaventure,1.08
2790,2008,Hampton,-8.03
2791,2008,Toledo,1.55
2792,2008,Ball St,0.5
2793,2008,Colgate,-5.06
2794,2008,FL Atlantic,-2.38
2795,2008,Fairfield,-2.51
2796,2008,Youngstown St,1.74
2797,2008,Wofford,-1.42
2798,2008,SE Louisiana,-5.53
2799,2008,Delaware,-2.43
2800,2008,Navy,-7.68
2801,2008,Sacred Heart,-6.3
2802,2008,Hofstra,-3
2803,2008,Long Island,-6.72
2804,2008,Liberty,-5.96
2805,2008,Denver,-2.22
2806,2008,Oregon St,7.34
2807,2008,Southern Utah,-2.02
2808,2008,Detroit,1
2809,2008,Yale,-3.88
2810,2008,Boston Univ,-4.91
2811,2008,Iona,-3.27
2812,2008,Montana St,-4.85
2813,2008,Binghamton,-6
2814,2008,Bucknell,-3.88
2815,2008,Tennessee St,-5.65
2816,2008,Missouri KC,-0.37
2817,2008,Wagner,-7.62
2818,2008,San Francisco,-0.95
2819,2008,Troy,-1.99
2820,2008,N Colorado,-4.71
2821,2008,Colorado St,2.8
2822,2008,Florida Intl,0.22
2823,2008,Towson,-2.83
2824,2008,E Washington,-2.06
2825,2008,Georgia St,-2.97
2826,2008,Drexel,-1.85
2827,2008,Alabama St,-12.7
2828,2008,Lehigh,-5.82
2829,2008,Arkansas St,-2.02
2830,2008,Tennessee Tech,-6.87
2831,2008,Manhattan,-4.61
2832,2008,Pepperdine,-0.06
2833,2008,Quinnipiac,-7.08
2834,2008,Jacksonville,-3.61
2835,2008,W Carolina,-1.2
2836,2008,TN Martin,-6.37
2837,2008,ULM,-0.39
2838,2008,SMU,0.92
2839,2008,Columbia,-5.79
2840,2008,Army,-5.04
2841,2008,Portland,-1.24
2842,2008,Hartford,-5.28
2843,2008,Nicholls St,-1.13
2844,2008,San Jose St,-1.66
2845,2008,TAM C. Christi,-2.82
2846,2008,N Illinois,0.38
2847,2008,McNeese St,-3.59
2848,2008,Cal Poly SLO,-2.08
2849,2008,VMI,-7.32
2850,2008,E Kentucky,-6.34
2851,2008,Texas St,-5.35
2852,2008,Mercer,-5.68
2853,2008,New Hampshire,-6.11
2854,2008,St Peter's,-4.11
2855,2008,Rice,2.78
2856,2008,Penn,-3.75
2857,2008,UT San Antonio,-2.95
2858,2008,W Illinois,-1.67
2859,2008,UTRGV,-6.94
2860,2008,Chicago St,1.47
2861,2008,UC Riverside,-2.02
2862,2008,Idaho,-1.04
2863,2008,Harvard,-4.86
2864,2008,Centenary,-1.71
2865,2008,Northwestern LA,-2.7
2866,2008,Morehead St,-6.31
2867,2008,Princeton,-4.05
2868,2008,Stetson,-5.67
2869,2008,Delaware St,-6.88
2870,2008,Coastal Car,-5.44
2871,2008,Campbell,-6.62
2872,2008,Samford,-7.19
2873,2008,Idaho State,-2.14
2874,2008,Stony Brook,-6.5
2875,2008,St Francis NY,-6.29
2876,2008,Furman,-2.39
2877,2008,Long Beach St,-2.92
2878,2008,Monmouth NJ,-5.22
2879,2008,F Dickinson,-5.12
2880,2008,St Francis PA,-5.27
2881,2008,Norfolk St,-11.97
2882,2008,SE Missouri St,-6.99
2883,2008,Canisius,-3.14
2884,2008,Coppin St,-6.2
2885,2008,Dartmouth,-7.19
2886,2008,NC A&T,-6.48
2887,2008,E Illinois,-7.97
2888,2008,Radford,-3.15
2889,2008,UC Davis,-2.68
2890,2008,Charleston So,-4.63
2891,2008,MS Valley St,-9.5
2892,2008,Jacksonville St,-8.59
2893,2008,Louisiana Tech,-4.35
2894,2008,Florida A&M,-7.18
2895,2008,S Carolina St,-9.23
2896,2008,Bethune-Cookman,-10.89
2897,2008,Southern Univ,-11.16
2898,2008,Alabama A&M,-12.97
2899,2008,Jackson St,-10.78
2900,2008,Savannah St,-2.76
2901,2008,Maine,-4.89
2902,2008,Loy Marymount,-0.05
2903,2008,Citadel,-1.14
2904,2008,CS Sacramento,-1.9
2905,2008,Ark Pine Bluff,-12.56
2906,2008,Longwood,-4.92
2907,2008,TX Southern,-9.03
2908,2008,Prairie View,-9.7
2909,2008,Howard,-7.73
2910,2008,Alcorn St,-11.47
2911,2008,Grambling,-12.41
2912,2008,MD E Shore,-7.82
2913,2009,North Carolina,8.35
2914,2009,Connecticut,8.57
2915,2009,Pittsburgh,8.61
2916,2009,Memphis,4.63
2917,2009,Louisville,8.41
2918,2009,Duke,9.07
2919,2009,Missouri,6.72
2920,2009,UCLA,7.19
2921,2009,West Virginia,8.34
2922,2009,Oklahoma,6.88
2923,2009,Kansas,7.9
2924,2009,Gonzaga,3.55
2925,2009,Michigan St,9.37
2926,2009,Villanova,8.72
2927,2009,Syracuse,9.48
2928,2009,Washington,8.19
2929,2009,Arizona St,7.82
2930,2009,Purdue,7.17
2931,2009,Wake Forest,7.36
2932,2009,Clemson,6.59
2933,2009,BYU,4.15
2934,2009,Marquette,7.87
2935,2009,Texas,8.09
2936,2009,Xavier,4.65
2937,2009,Georgetown,8.97
2938,2009,Illinois,6.73
2939,2009,USC,9.15
2940,2009,Oklahoma St,7.44
2941,2009,Tennessee,7.71
2942,2009,California,7.21
2943,2009,Florida,3.88
2944,2009,Kentucky,4.82
2945,2009,Utah,5.72
2946,2009,Baylor,7.93
2947,2009,Ohio State,8.23
2948,2009,Wisconsin,8.43
2949,2009,Notre Dame,8.7
2950,2009,Kansas St,5.24
2951,2009,Michigan,9.74
2952,2009,Arizona,8.8
2953,2009,LSU,3.27
2954,2009,Miami FL,9.04
2955,2009,San Diego St,4.74
2956,2009,Florida St,7.91
2957,2009,New Mexico,3.6
2958,2009,Minnesota,7.19
2959,2009,Washington St,7.5
2960,2009,Maryland,8.99
2961,2009,Stanford,6.91
2962,2009,Texas A&M,6.13
2963,2009,Boston College,7.23
2964,2009,Butler,2.07
2965,2009,Alabama-Birmingham,3.67
2966,2009,Auburn,3.56
2967,2009,Saint Mary's CA,1.49
2968,2009,Penn St,5.71
2969,2009,Utah St,0.07
2970,2009,Mississippi St,4.62
2971,2009,Temple,3.9
2972,2009,Nebraska,4.82
2973,2009,Virginia Tech,6.88
2974,2009,South Carolina,4.2
2975,2009,Creighton,0.92
2976,2009,UNLV,4.34
2977,2009,Northwestern,6.93
2978,2009,Tulsa,4.84
2979,2009,NC State,6.74
2980,2009,Davidson,-3.33
2981,2009,Houston,1.29
2982,2009,Vanderbilt,3.81
2983,2009,Siena,0.99
2984,2009,Rhode Island,1.21
2985,2009,Cincinnati,6.77
2986,2009,Illinois St,1.52
2987,2009,Providence,7.23
2988,2009,VA Commonwealth,-0.65
2989,2009,Seton Hall,6.47
2990,2009,Dayton,1.76
2991,2009,Cleveland St,2.12
2992,2009,UTEP,3.21
2993,2009,Iowa,6.84
2994,2009,Niagara,-2.25
2995,2009,N Dakota St,-2.72
2996,2009,Duquesne,2.48
2997,2009,Virginia,8.34
2998,2009,Mississippi,5.41
2999,2009,WI Green Bay,0.73
3000,2009,Northern Iowa,2.24
3001,2009,Georgia Tech,7.32
3002,2009,Alabama,3.99
3003,2009,Texas Tech,8.04
3004,2009,Vermont,-4.27
3005,2009,Nevada,1.4
3006,2009,St John's,6.83
3007,2009,Oregon St,7.55
3008,2009,St Joseph's  PA,2.21
3009,2009,Arkansas,3.89
3010,2009,George Mason,-1.98
3011,2009,Oral Roberts,-0.05
3012,2009,WKU,-1.23
3013,2009,Iowa St,5.68
3014,2009,La Salle,1.12
3015,2009,Akron,-2.01
3016,2009,ETSU,-1.87
3017,2009,Wright St,0.23
3018,2009,Miami OH,0.46
3019,2009,Portland,-0.05
3020,2009,Old Dominion,-2.23
3021,2009,Cornell,-4.01
3022,2009,CS Northridge,-0.14
3023,2009,South Florida,8.18
3024,2009,Richmond,1.08
3025,2009,Bradley,1.95
3026,2009,New Mexico St,0.28
3027,2009,TCU,3.96
3028,2009,Pacific,-1.59
3029,2009,Wichita St,2.08
3030,2009,Northeastern,-0.24
3031,2009,Evansville,2.29
3032,2009,Oakland,-1.6
3033,2009,UCF,1.26
3034,2009,Jacksonville,-0.05
3035,2009,Southern Miss,3.81
3036,2009,Oregon,10.28
3037,2009,Buffalo,-0.9
3038,2009,Drake,1.41
3039,2009,Portland St,-3.16
3040,2009,Weber St,-2.39
3041,2009,SF Austin,-3.21
3042,2009,Rutgers,6.6
3043,2009,St Louis,0.99
3044,2009,IL Chicago,0.02
3045,2009,Charlotte,2.47
3046,2009,Wyoming,3.53
3047,2009,Kent,-0.97
3048,2009,Massachusetts,3.54
3049,2009,Belmont,-1.37
3050,2009,S Illinois,3.19
3051,2009,Marshall,2.73
3052,2009,Bowling Green,-1.75
3053,2009,TN Martin,-4.9
3054,2009,American Univ,-5.49
3055,2009,Colorado,5.04
3056,2009,Murray St,-3.95
3057,2009,San Diego,1.57
3058,2009,Sam Houston St,-2.59
3059,2009,WI Milwaukee,0.8
3060,2009,Santa Clara,0.41
3061,2009,Idaho,-0.15
3062,2009,Ark Little Rock,-3.72
3063,2009,Robert Morris,-5.23
3064,2009,Drexel,-1.28
3065,2009,Boise St,0.54
3066,2009,James Madison,-2.91
3067,2009,North Texas,-2.77
3068,2009,Colorado St,3.88
3069,2009,DePaul,6.88
3070,2009,Tulane,0.9
3071,2009,MTSU,-2.78
3072,2009,Col Charleston ,-5.87
3073,2009,Mt St Mary's,-5.78
3074,2009,Ohio,-1.4
3075,2009,Long Beach St,-0.27
3076,2009,UC Santa Barbara,-1.1
3077,2009,Georgia,5.5
3078,2009,Missouri St,1.9
3079,2009,Indiana,8.98
3080,2009,G Washington,0.31
3081,2009,Fairfield,-0.44
3082,2009,Morgan St,-6.53
3083,2009,UT Arlington,-3.37
3084,2009,Louisiana Tech,-1.98
3085,2009,Hawaii,-1.34
3086,2009,St Bonaventure,-1.12
3087,2009,Lipscomb,-3.49
3088,2009,Boston Univ,-4.91
3089,2009,South Alabama,-3.75
3090,2009,Rider,-2.98
3091,2009,San Jose St,0.44
3092,2009,E Kentucky,-5.45
3093,2009,IUPUI,-2.51
3094,2009,Montana,-3.53
3095,2009,Air Force,2.37
3096,2009,East Carolina,1.26
3097,2009,Nicholls St,-4.08
3098,2009,Morehead St,-3.61
3099,2009,Idaho State,0.17
3100,2009,Iona,-2.37
3101,2009,Binghamton,-5.62
3102,2009,SMU,3.62
3103,2009,VMI,-7.49
3104,2009,Indiana St,2.04
3105,2009,Hofstra,-2.9
3106,2009,TAM C. Christi,-1.46
3107,2009,Holy Cross,-5.91
3108,2009,Troy,-4.22
3109,2009,Manhattan,-3.4
3110,2009,Fresno St,0.96
3111,2009,UC Davis,-3.4
3112,2009,Austin Peay,-3.69
3113,2009,CS Fullerton,-1.26
3114,2009,Sacred Heart,-6.85
3115,2009,Valparaiso,2.22
3116,2009,Citadel,-5.98
3117,2009,Radford,-4.37
3118,2009,N Colorado,-3.64
3119,2009,Denver,-4.97
3120,2009,UT San Antonio,-4.17
3121,2009,Texas St,-3.93
3122,2009,Stony Brook,-6.49
3123,2009,Delaware,-2.64
3124,2009,Lamar,-1.04
3125,2009,Rice,3.18
3126,2009,UC Riverside,-3.76
3127,2009,Youngstown St,-0.11
3128,2009,Navy,-7.68
3129,2009,Liberty,-5.49
3130,2009,Arkansas St,-4.31
3131,2009,IPFW,-0.64
3132,2009,Southern Utah,-2.12
3133,2009,McNeese St,-3.99
3134,2009,Ball St,-3.02
3135,2009,Loyola-Chicago,-0.67
3136,2009,Loyola MD,-0.65
3137,2009,W Michigan,-3.19
3138,2009,UC Irvine,-1.8
3139,2009,S Dakota St,-1.45
3140,2009,San Francisco,0.3
3141,2009,Chicago St,-4.51
3142,2009,William & Mary,-2.79
3143,2009,Alabama St,-11.2
3144,2009,Georgia St,-1.83
3145,2009,Northern Arizona,-1.7
3146,2009,SE Louisiana,-2.89
3147,2009,Chattanooga,-3.13
3148,2009,Louisiana,-2.23
3149,2009,Montana St,-2.45
3150,2009,Canisius,-1.68
3151,2009,Albany NY,-4.11
3152,2009,Tennessee Tech,-4.68
3153,2009,Stetson,1.17
3154,2009,Long Island,-8.63
3155,2009,Wofford,-5.45
3156,2009,C Michigan,-4.15
3157,2009,Mercer,0.12
3158,2009,E Washington,-1.81
3159,2009,W Carolina,-5.13
3160,2009,Marist,-1.85
3161,2009,Yale,-5.17
3162,2009,Towson,-1.27
3163,2009,Harvard,-6.05
3164,2009,Florida Intl,-1.52
3165,2009,Penn,-3.33
3166,2009,Princeton,-7.66
3167,2009,Campbell,-3.42
3168,2009,Detroit,0.65
3169,2009,Jacksonville St,-4.78
3170,2009,Samford,-6.38
3171,2009,Lehigh,-8.28
3172,2009,Cal Poly SLO,-1.32
3173,2009,Gardner Webb,-5.04
3174,2009,St Peter's,-3.43
3175,2009,Appalachian St,-5.44
3176,2009,Centenary,-1.56
3177,2009,UMBC,-4.16
3178,2009,Quinnipiac,-8.57
3179,2009,E Illinois,-5.47
3180,2009,New Hampshire,-5.57
3181,2009,Jackson St,-8.22
3182,2009,Coppin St,-4.59
3183,2009,FL Atlantic,-2.1
3184,2009,New Orleans,-4.08
3185,2009,Columbia,-6.46
3186,2009,N Illinois,-5.13
3187,2009,Army,-7.59
3188,2009,Missouri KC,-1.25
3189,2009,S Carolina St,-9.47
3190,2009,Central Conn,-6.76
3191,2009,Wagner,-8.6
3192,2009,Toledo,-0.96
3193,2009,Hampton,-7.58
3194,2009,Tennessee St,-4.47
3195,2009,W Illinois,-4.04
3196,2009,Pepperdine,1.88
3197,2009,Maine,-4.4
3198,2009,UNC Asheville,-4.19
3199,2009,Winthrop,-4.54
3200,2009,Bucknell,-4.12
3201,2009,E Michigan,-1.79
3202,2009,Coastal Car,-6.98
3203,2009,ULM,-3.2
3204,2009,Elon,-4.62
3205,2009,Longwood,-6.51
3206,2009,Brown,-5.02
3207,2009,Bethune-Cookman,-9.76
3208,2009,Prairie View,-9.81
3209,2009,St Francis NY,-6.66
3210,2009,Savannah St,-1.16
3211,2009,NC A&T,-8.37
3212,2009,High Point,-5.89
3213,2009,Hartford,-2.93
3214,2009,Colgate,-6.12
3215,2009,Dartmouth,-6.03
3216,2009,Norfolk St,-9.49
3217,2009,Ga Southern,-3.7
3218,2009,UTRGV,-3.01
3219,2009,UNC Wilmington,-0.66
3220,2009,Charleston So,-5.46
3221,2009,Lafayette,-6.14
3222,2009,Fordham,1.08
3223,2009,Delaware St,-4.78
3224,2009,Loy Marymount,1.8
3225,2009,Monmouth NJ,-5.91
3226,2009,Ark Pine Bluff,-7.48
3227,2009,St Francis PA,-6.24
3228,2009,UNC Greensboro ,-4.33
3229,2009,Furman,-4.62
3230,2009,TX Southern,-7.46
3231,2009,Howard,-6.58
3232,2009,Florida A&M,-5.72
3233,2009,F Dickinson,-5.18
3234,2009,Southern Univ,-11.5
3235,2009,CS Sacramento,-2.29
3236,2009,MS Valley St,-7.22
3237,2009,Northwestern LA,-3.34
3238,2009,SE Missouri St,-3.75
3239,2009,Alabama A&M,-11.63
3240,2009,MD E Shore,-8.8
3241,2009,Grambling,-10.1
3242,2009,Alcorn St,-10.26
3243,2010,Duke,9.21
3244,2010,Kansas,8.25
3245,2010,Syracuse,7.21
3246,2010,Kentucky,6.82
3247,2010,Kansas St,10.28
3248,2010,Ohio State,7.37
3249,2010,West Virginia,10.26
3250,2010,BYU,3
3251,2010,Texas,7.38
3252,2010,Baylor,8.03
3253,2010,Wisconsin,7.66
3254,2010,Maryland,7.95
3255,2010,Purdue,8.81
3256,2010,Missouri,6.36
3257,2010,California,8.26
3258,2010,Georgetown,9.56
3259,2010,Villanova,7.75
3260,2010,Xavier,5.94
3261,2010,Tennessee,7.75
3262,2010,Clemson,7.9
3263,2010,Minnesota,7.32
3264,2010,Washington,7.49
3265,2010,Michigan St,8.17
3266,2010,Texas A&M,9.8
3267,2010,Vanderbilt,7.86
3268,2010,Marquette,8.23
3269,2010,Florida St,6.79
3270,2010,Butler,5.08
3271,2010,Pittsburgh,7.39
3272,2010,Georgia Tech,9.02
3273,2010,Louisville,7.99
3274,2010,Arizona St,5.83
3275,2010,Utah St,1.23
3276,2010,Mississippi,5.77
3277,2010,Saint Mary's CA,2.2
3278,2010,Dayton,5.61
3279,2010,Notre Dame,6.22
3280,2010,UTEP,1.96
3281,2010,UNLV,4.82
3282,2010,Mississippi St,4.6
3283,2010,Connecticut,9.15
3284,2010,New Mexico,3.84
3285,2010,Temple,4.27
3286,2010,Oklahoma St,6.97
3287,2010,Gonzaga,3.83
3288,2010,Northern Iowa,4.27
3289,2010,Florida,7.16
3290,2010,Memphis,3.65
3291,2010,Virginia Tech,5.13
3292,2010,Illinois,9.58
3293,2010,Wake Forest,8.85
3294,2010,Old Dominion,1.78
3295,2010,Miami FL,7.01
3296,2010,San Diego St,4.21
3297,2010,Seton Hall,5.78
3298,2010,Alabama,6.62
3299,2010,VA Commonwealth,0.64
3300,2010,North Carolina,9.83
3301,2010,Michigan,9.37
3302,2010,Richmond,3.43
3303,2010,Cincinnati,8.45
3304,2010,Iowa St,8.37
3305,2010,Boston College,7.21
3306,2010,Alabama-Birmingham,2.9
3307,2010,St John's,8.7
3308,2010,Rhode Island,3.33
3309,2010,USC,6.47
3310,2010,Virginia,6.93
3311,2010,Cornell,-0.91
3312,2010,South Florida,7.21
3313,2010,Murray St,-3.89
3314,2010,Siena,-1.17
3315,2010,NC State,7.3
3316,2010,Tulsa,2.84
3317,2010,Northwestern,4.99
3318,2010,South Carolina,7.29
3319,2010,Wichita St,1.73
3320,2010,Arizona,8.1
3321,2010,Texas Tech,8.47
3322,2010,Marshall,1.57
3323,2010,Missouri St,1.4
3324,2010,Georgia,8.04
3325,2010,Providence,8.24
3326,2010,Colorado,7.7
3327,2010,Wright St,0.16
3328,2010,Houston,3.48
3329,2010,Nebraska,6.66
3330,2010,Penn St,6.32
3331,2010,Nevada,2.56
3332,2010,Northeastern,2.21
3333,2010,Portland,2.04
3334,2010,Oklahoma,7.79
3335,2010,Arkansas,5.09
3336,2010,Illinois St,1.16
3337,2010,Stanford,6.5
3338,2010,UCLA,7.86
3339,2010,Auburn,4.68
3340,2010,St Louis,2.55
3341,2010,Washington St,4.65
3342,2010,Kent,0.74
3343,2010,Ohio,-0.03
3344,2010,Wofford,-2.57
3345,2010,Utah,4.16
3346,2010,Southern Miss,2.25
3347,2010,Oregon,5.96
3348,2010,Charlotte,3
3349,2010,Montana,-2.35
3350,2010,Oregon St,5.79
3351,2010,Bradley,4.11
3352,2010,Sam Houston St,-3.37
3353,2010,Weber St,-1.04
3354,2010,Creighton,3.15
3355,2010,Morehead St,-3.07
3356,2010,S Illinois,1.27
3357,2010,G Washington,0.96
3358,2010,Pacific,-1.19
3359,2010,Louisiana Tech,-0.4
3360,2010,Akron,-1.5
3361,2010,William & Mary,1.63
3362,2010,SMU,3.78
3363,2010,WKU,-2.18
3364,2010,Iona,-1.85
3365,2010,Iowa,8.09
3366,2010,New Mexico St,1.66
3367,2010,N Colorado,-4.26
3368,2010,Appalachian St,-2.76
3369,2010,Hofstra,-0.02
3370,2010,IUPUI,-4.08
3371,2010,DePaul,7.58
3372,2010,Harvard,-3.91
3373,2010,Colorado St,3.61
3374,2010,Detroit,-1.59
3375,2010,Belmont,-3.41
3376,2010,Rutgers,5.91
3377,2010,St Bonaventure,1.96
3378,2010,WI Milwaukee,0.52
3379,2010,Indiana St,2.4
3380,2010,LSU,5.93
3381,2010,Duquesne,1.95
3382,2010,Indiana,9.37
3383,2010,Boston Univ,-3.23
3384,2010,Cleveland St,2.12
3385,2010,Miami OH,1.43
3386,2010,Drake,3.34
3387,2010,W Michigan,-1.17
3388,2010,Fairfield,-3.33
3389,2010,WI Green Bay,0.75
3390,2010,Niagara,-2.5
3391,2010,Fresno St,1.31
3392,2010,Princeton,-5.56
3393,2010,UCF,2.19
3394,2010,Drexel,0.19
3395,2010,UC Santa Barbara,-1.09
3396,2010,Idaho,0.48
3397,2010,TCU,4.15
3398,2010,La Salle,2.46
3399,2010,Long Beach St,1.55
3400,2010,George Mason,0.06
3401,2010,Oakland,-2.96
3402,2010,Coastal Car,-10.14
3403,2010,Col Charleston ,-2.46
3404,2010,ETSU,-1.47
3405,2010,Oral Roberts,-3.85
3406,2010,Boise St,0.68
3407,2010,Morgan St,-6.15
3408,2010,W Carolina,-2.91
3409,2010,Vermont,-6.69
3410,2010,Loy Marymount,1.32
3411,2010,Jacksonville,-2.3
3412,2010,Massachusetts,3.4
3413,2010,MTSU,-3.33
3414,2010,Buffalo,-2.27
3415,2010,TAM C. Christi,-2.83
3416,2010,San Jose St,0.83
3417,2010,E Kentucky,-5.16
3418,2010,Lipscomb,-3.07
3419,2010,St Joseph's  PA,3.97
3420,2010,Davidson,-1.26
3421,2010,SF Austin,-6.9
3422,2010,North Texas,-4.72
3423,2010,San Diego,1.98
3424,2010,St Peter's,-4.57
3425,2010,Denver,-4.89
3426,2010,CS Fullerton,-1.55
3427,2010,UT San Antonio,-5.44
3428,2010,Valparaiso,0.34
3429,2010,Troy,-2.31
3430,2010,Campbell,-4.96
3431,2010,Montana St,-2.45
3432,2010,Tulane,1.5
3433,2010,Lehigh,-7.79
3434,2010,Citadel,-2.94
3435,2010,E Michigan,-3.59
3436,2010,San Francisco,2.82
3437,2010,Portland St,-1.21
3438,2010,Quinnipiac,-9.37
3439,2010,C Michigan,-3.58
3440,2010,Stony Brook,-7.64
3441,2010,Rider,-1.68
3442,2010,Robert Morris,-6.15
3443,2010,Georgia St,-1.48
3444,2010,Austin Peay,-1.68
3445,2010,SE Louisiana,-6.21
3446,2010,Arkansas St,-4.39
3447,2010,UNC Wilmington,0.94
3448,2010,Mt St Mary's,-6.28
3449,2010,FL Atlantic,-3.3
3450,2010,Wyoming,3.63
3451,2010,Evansville,1.82
3452,2010,Manhattan,-2.97
3453,2010,Bowling Green,-0.94
3454,2010,Louisiana,-4.74
3455,2010,Ball St,-1.48
3456,2010,Loyola-Chicago,0.56
3457,2010,Air Force,3.13
3458,2010,Hawaii,0.33
3459,2010,James Madison,-1.52
